method,dataset,seed,early_ratio,eval_region,test_cb_rmse,validation_metric,best_epoch,parameter_count,run_status,archive_group,source_class,source_sha256,adapter_version,adapter_sha256,model_commit,split_sha256
transformer,dynamic_cycling,2028,0.3,future,0.13975347294227072,0.1452244256551449,247,155344,complete,vanilla Transformer,repository_archive,0121f79fd598c883ad61d34fc3f6d17ef53941b452f559fe964e1adb1777ff31,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
transformer,isu_ilcc_lpo,2026,0.3,future,0.14691641605756384,0.151985681305329,86,155600,complete,vanilla Transformer,repository_archive,63f85ec21411daeb46769a6037245e898c9b7fe5b058565702ac81417089398e,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
transformer,isu_ilcc_lpo,2027,0.3,future,0.14338808950591594,0.17124692448932263,97,155600,complete,vanilla Transformer,repository_archive,bd94f3ba8a431bf57880d310351dad64c61cebb3a7f3a13408fcf63a658fe5ce,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
transformer,isu_ilcc_lpo,2028,0.3,future,0.15437295898161035,0.19372806677387822,71,155600,complete,vanilla Transformer,repository_archive,0d945fdf0c1f10cd8f3c99976c732611116e4897a68d0821b69938f7881ade59,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
transformer,mit,2026,0.3,future,0.039070564189127514,0.04140006551252944,249,481552,complete,vanilla Transformer,repository_archive,cda8ee6ddc1946673199115f6f9c79438432d0a3a465d116345a1a74d11bbc19,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
transformer,mit,2027,0.3,future,0.03206869001899447,0.03292794445795672,243,481552,complete,vanilla Transformer,repository_archive,0c62fc8d60cf29900e954d7d95620d54a77117fbf7f23edbdb01e682dfaf96f2,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
transformer,mit,2028,0.3,future,0.03133494100932564,0.03528042496847255,249,481552,complete,vanilla Transformer,repository_archive,2b25b2d40427e4d22745fe3892e2e7a3ce4a6cd812d99b29ffb21b6797a5a28e,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
transformer,xjtu_lpo,2026,0.3,future,0.2034630237714104,0.20704636350274086,136,473360,complete,vanilla Transformer,repository_archive,e6314bef00b5e7358f652da121b8fda6fab3607dcb9f32751a93e106fbd66c06,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
transformer,xjtu_lpo,2027,0.3,future,0.25245737640754035,0.19528027065098286,80,473360,complete,vanilla Transformer,repository_archive,e6b48aa67da80118bf04c9b27aa9c9eeaf988efc0fff8aab2ce69f5c33ae090b,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
transformer,xjtu_lpo,2028,0.3,future,0.15113195485394934,0.20378300547599792,249,473360,complete,vanilla Transformer,repository_archive,dc235ad72ccfa14fa19e176294d8d8d0d78175f31155764c2f73712948a23151,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
patchtst,aging_matrix,2026,0.3,future,0.09416759461164474,0.012155623640865088,224,820592,complete,PatchTST-held,repository_archive,9691641da209e4197d2d878b632343fe9bc39d8b597eb97f6c7bdc0cff547995,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
patchtst,aging_matrix,2027,0.3,future,0.0935606449842453,0.010834341286681592,236,820592,complete,PatchTST-held,repository_archive,0de22620c32fee6e016fb631c2f6941f071afe2c0af3d6106790429c779129c0,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
patchtst,aging_matrix,2028,0.3,future,0.09955369234085083,0.010116111719980836,243,820592,complete,PatchTST-held,repository_archive,9908a647fcd41163c5696f637b6db2d55b6a4ec9cf71123775464e5759f8b670,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
patchtst,dynamic_cycling,2026,0.3,future,0.012758141530579642,0.00011100300197050764,192,557584,complete,PatchTST-held,repository_archive,a625517b8064f4e78abee4110ef602c3a3289278e39ed5234a9d40ce16e5fb37,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
patchtst,dynamic_cycling,2027,0.3,future,0.013126096835261896,0.00012961051862265987,232,557584,complete,PatchTST-held,repository_archive,801803188f45e708d59358085d405f15061f5e64aad2fe98b0780d0609407978,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
patchtst,dynamic_cycling,2028,0.3,future,0.026001044426505502,0.0004975818765860123,233,557584,complete,PatchTST-held,repository_archive,4b55d986fe4c9b3e32be3f8236449ffc9d1d4cab16787b19ec0deee7ece98cb5,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
ours_paramknee,aging_matrix,2026,0.3,future,0.0036424675956368445,1.476267206612647e-05,8,712147,complete,CALIBER-base-held,repository_archive,c645fe513dcd2f5cd07f7d7abfe4de816e562c9a6e71c16f4da365b37998a878,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
ours_paramknee,aging_matrix,2027,0.3,future,0.0035672120517119764,1.436282127542654e-05,2,712147,complete,CALIBER-base-held,repository_archive,c88b6781c3dbb4b2536ead81a3135c780c0486a51a9858fdab41cd56225f5cda,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
ours_paramknee,aging_matrix,2028,0.3,future,0.0030199755914509297,1.846196465749017e-05,15,712147,complete,CALIBER-base-held,repository_archive,9cb3f2281f3e7e74c29113e4fd7a566a935448775707616a35469ace6cb4cfff,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,ab36427c6d9611c6b504ff600663f3dd502bc82d0cfa1791d93e561819416cae
ours_paramknee,dynamic_cycling,2026,0.3,future,0.00480627744017463,2.0781751249370034e-05,11,713619,complete,CALIBER-base-held,repository_archive,5862c095ce5ec19197e7b849a3757d0b208773b992ca9a31ed353f4e254f0d9e,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
ours_paramknee,dynamic_cycling,2027,0.3,future,0.005130645849643962,2.5137503038982126e-05,21,713619,complete,CALIBER-base-held,repository_archive,4a3029b3e959525a57c03a31d840b994b2c600a0eb7478fe38dbc354d5aefe63,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
ours_paramknee,dynamic_cycling,2028,0.3,future,0.004843039597433649,2.0309807268859004e-05,44,713619,complete,CALIBER-base-held,repository_archive,e5de4f7d696ff0bda25305c0bf38dc531a62d40231e567b1331d1de8bf228162,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,2f94794804c913653b4c54d338b51f706fc9b7e15d2eb99a955434f249bfc9b4
ours_paramknee,isu_ilcc_lpo,2026,0.3,future,0.10471876512499566,0.030026829212955717,170,716947,complete,CALIBER-base-lpo,repository_archive,a6f25242b36b9dc4e3e7dc052197b229906eb249f94e174df3d116844eceaac4,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
ours_paramknee,isu_ilcc_lpo,2027,0.3,future,0.10800431232820167,0.03007825240880872,86,716947,complete,CALIBER-base-lpo,repository_archive,dbfe689fd00e80d2e48001e3fef1475c566fb5eb714cf45173689786149e2a64,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
ours_paramknee,isu_ilcc_lpo,2028,0.3,future,0.1080936681717,0.03007862583035603,73,716947,complete,CALIBER-base-lpo,repository_archive,7d24b72812c15f89a6aba5ffb05483997e9245e8d31ceaa8ccd6ee24d9384880,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
ours_paramknee,mit,2026,0.3,future,0.030164808966219425,0.000978903675526713,89,717971,complete,CALIBER-base-lpo,repository_archive,2a40cfb35d7922f3c7fa2d7cee3160edb05c9b907643fa8f265e2996a609db6a,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
ours_paramknee,mit,2027,0.3,future,0.026421903299966028,0.0008706538489734937,133,717971,complete,CALIBER-base-lpo,repository_archive,b91d42c0cf59b63c682fd8b8c5d0deb911ff36314319339f01ee3ab956c8c939,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
ours_paramknee,mit,2028,0.3,future,0.028540257697126696,0.0009006096986143218,64,717971,complete,CALIBER-base-lpo,repository_archive,fd38ac549eb1af34059159382b17c7bdd4c05771117490b097b65adf3edc58eb,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
ours_paramknee,xjtu_lpo,2026,0.3,future,0.04861292194413102,0.0012471118534449488,1,717971,complete,CALIBER-base-lpo,repository_archive,6079cab788fc8d3984dddfdb8663c364fcfe7e56de8de00fd033f0a13c214ae8,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
ours_paramknee,xjtu_lpo,2027,0.3,future,0.04843036765637605,0.001305189092818182,1,717971,complete,CALIBER-base-lpo,repository_archive,bf0aa3a09fca75900c0091643be0ca8ea6c0917844dc78323a03fbd1a717d35e,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
ours_paramknee,xjtu_lpo,2028,0.3,future,0.0465915470343569,0.0013535398320527747,1,717971,complete,CALIBER-base-lpo,repository_archive,59cc9fefaa9a6b12fcc522820e3fc21fa1136c6415b11972ef7a4e01edc73895,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
patchtst,isu_ilcc_lpo,2026,0.3,future,0.13641638070979017,0.018476940199939743,79,558480,complete,PatchTST-corrected,prearchive_local_audit,3690c6ce04dd6a1e9bc5410940d8725650d36e7b271cb0520de8b3b5bf0c0457,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
patchtst,isu_ilcc_lpo,2027,0.3,future,0.1345556024858292,0.01774636729128866,62,558480,complete,PatchTST-corrected,prearchive_local_audit,f25eafef8bf1d73efcb0c055c903aa3b3bf9a546b08146a01ab44f772f321315,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
patchtst,isu_ilcc_lpo,2028,0.3,future,0.13384348669267715,0.01903484847409547,77,558480,complete,PatchTST-corrected,prearchive_local_audit,ec06eed33eeea92ed65b603686e00fbbb36be3100d1a6b4e4272a97556b75ccf,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
patchtst,mit,2026,0.3,future,0.03256906396044152,0.0014874297277336673,247,822160,complete,PatchTST-corrected,prearchive_local_audit,ac674c1965db645a3a7d2a2d0584e0853dfd46a81d278f861e1fed1111f9e9ce,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
patchtst,mit,2027,0.3,future,0.04045546108058521,0.0025243303139827083,106,822160,complete,PatchTST-corrected,prearchive_local_audit,440187b97ac93b341c79b5b39242c51e82063549a0fe2e3324aa123b973958f3,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
patchtst,mit,2028,0.3,future,0.03262805127139602,0.0014091565909828724,247,822160,complete,PatchTST-corrected,prearchive_local_audit,4104059c7aeee46e856f4a62bf96fe8e1bc0fa99b5b2abd992ca066a907b0328,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
patchtst,xjtu_lpo,2026,0.3,future,0.054861324150925095,0.001557244686409831,190,558480,complete,PatchTST-corrected,prearchive_local_audit,89e0a2af67a73dd874ace409cca7479e0db21482b2e433e900308bfc3bf49ea9,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
patchtst,xjtu_lpo,2027,0.3,future,0.05334724655941776,0.0018837324460037053,108,558480,complete,PatchTST-corrected,prearchive_local_audit,c9529aabe9f1be1588d11bcd7ec83b5f2f0c805e76e98530f9bda0a29e5d8c46,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
patchtst,xjtu_lpo,2028,0.3,future,0.06278785642074503,0.001671472840826027,106,558480,complete,PatchTST-corrected,prearchive_local_audit,c4df54cb1719ebcd8c347119913f344399c561029cca2b774e87a50dafa31947,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
cptransformer,isu_ilcc_lpo,2026,0.3,future,0.2567805104116176,0.06945602987737705,76,2323152,complete,CPTransformer-corrected,prearchive_local_audit,70aebcbc3476a422b418c796acc2368e08c85b471daca53e8453a4b83633b87f,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
cptransformer,isu_ilcc_lpo,2027,0.3,future,0.2349251536454292,0.06469653461438914,17,2323152,complete,CPTransformer-corrected,prearchive_local_audit,4f671d0f10ef07480a244c1da0d3c67cb3ea495cb5ed9766f64328bc42f3354c,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
cptransformer,isu_ilcc_lpo,2028,0.3,future,0.24052507596764158,0.06984089127379572,99,2323152,complete,CPTransformer-corrected,prearchive_local_audit,c1e0d09de089a884009f8232f6e33f11e72500bdc179096b021c736859f1eeef,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9
cptransformer,mit,2026,0.3,future,0.25626234284469057,0.07153710722923279,6,4420304,complete,CPTransformer-corrected,prearchive_local_audit,35e2ed8353d9f4dd3094aa503aa158e92c832785dca35d01731b40d05da94988,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
cptransformer,mit,2027,0.3,future,0.25493420554058893,0.07095461445195335,6,4420304,complete,CPTransformer-corrected,prearchive_local_audit,9d4356e9929824aab35f12dd827ed9bd8882280297391dd00d8f4e665cbc3426,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
cptransformer,mit,2028,0.3,future,0.25493420554058893,0.07096411447439875,5,4420304,complete,CPTransformer-corrected,prearchive_local_audit,38c401efe3c0d3324e259fc972f15fd3b8902d4010ace13ef54095e8eab4579c,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,b186d5cde964b92bedc87268ced080d9afabb3959d7e8f2bfb13cb5c0baebbd9
cptransformer,xjtu_lpo,2026,0.3,future,0.3102605770463529,0.0934941889718175,71,2323152,complete,CPTransformer-corrected,prearchive_local_audit,9dec5ffc9d231558427c110654b171a70ef7d985e7baefa25bfe7c5ad0ec621c,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
cptransformer,xjtu_lpo,2027,0.3,future,0.310675587343133,0.11071143951267004,38,2323152,complete,CPTransformer-corrected,prearchive_local_audit,a50d3a09dfb69255a97abcfa058b8a159fed6f068e6133a888d23e1e2e4c734b,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
cptransformer,xjtu_lpo,2028,0.3,future,0.2875800391902094,0.12082393001765013,38,2323152,complete,CPTransformer-corrected,prearchive_local_audit,efdebb5a5948d5fa3c4d4d24ef5fadfdb4a864d762e301031aed56d64e9eef14,ca_batteryformer/external_baselines.py,e3e8bf6593c85962b6346f9812ba2072faa229aa7ca702a478a5ac740e4d945a,1adffd51adec812171a694c7fe1415dc841bbabf,1d1b54651083db19c07334fe0832e42945e73f0c7a9b33badcc9f0b53c939dde
